Jefferson	3220	53.77	2077	34.68	685	11.44	7	0.12	1143	19.08	5989
Jenkins	1401	51.36	929	34.05	394	14.44	4	0.15	472	17.30	2728
Johnson	1473	44.70	1314	39.88	502	15.24	6	0.18	159	4.83	3295
Jones	3338	45.86	2770	38.05	1159	15.92	12	0.16	568	7.80	7279
Lamar	2065	46.83	1707	38.71	600	13.61	38	0.86	358	8.12	4410
Lanier	811	47.34	600	35.03	298	17.40	4	0.23	211	12.32	1713
Laurens	6184	43.99	6146	43.72	1602	11.39	127	0.90	38	0.27	14059
Lee	1811	30.65	3061	51.81	1024	17.33	12	0.20	-1250	-21.16	5908
Liberty	3853	48.80	2832	35.87	1176	14.90	34	0.43	1021	12.93	7895
Lincoln	1327	44.86	1149	38.84	479	16.19	3	0.10	178	6.02	2958
Long	874	44.66	719	36.74	355	18.14	9	0.46	155	7.92	1957
Lowndes	9019	40.64	10276	46.30	2864	12.91	33	0.15	-1257	-5.66	22192
Lumpkin	2010	39.91	1972	39.16	1035	20.55	19	0.38	38	0.75	5036
McDuffie	2640	40.82	2955	45.69	860	13.30	13	0.20	-315	-4.87	6468
McIntosh	1925	54.73	1027	29.20	550	15.64	15	0.43	898	25.53	3517
Macon	2491	65.45	944	24.80	363	9.54	8	0.21	1547	40.65	3806
Madison	2393	34.72	3351	48.61	1129	16.38	20	0.29	-958	-13.90	6893
Marion	1145	55.69	711	34.58	198	9.63	2	0.10	434	21.11	2056
Meriwether	4002	54.67	2364	32.30	942	12.87	12	0.16	1638	22.38	7320
Miller	934	42.13	826	37.26	455	20.52	2	0.09	108	4.87	2217
Mitchell	3052	52.67	1917	33.08	818	14.12	8	0.14	1135	19.59	5795
Monroe	2774	44.97	2423	39.28	949	15.39	22	0.36	351	5.69	6168
Montgomery	1185	45.28	1009	38.56	416	15.90	7	0.27	176	6.73	2617
Morgan	2057	46.17	1797	40.34	596	13.38	5	0.11	260	5.84	4455
Murray	2764	38.31	3256	45.13	1186	16.44	8	0.11	-492	-6.82	7214
Muscogee	25476	49.68	21386	41.70	4327	8.44	91	0.18	4090	7.98	51280
Newton	5811	42.54	5804	42.49	1998	14.63	46	0.34	7	0.05	13659
Oconee	2745	33.99	4125	51.08	1182	14.64	24	0.30	-1380	-17.09	8076
Oglethorpe	1491	40.26	1590	42.94	620	16.74	2	0.05	-99	-2.67	3703
Paulding	5212	34.54	7180	47.59	2654	17.59	42	0.28	-1968	-13.04	15088
Peach	3677	52.73	2327	33.37	947	13.58	22	0.32	1350	19.36	6973
Pickens	2359	41.04	2332	40.57	1037	18.04	20	0.35	27	0.47	5748
Pierce	1852	41.41	1899	42.46	708	15.83	13	0.29	-47	-1.05	4472
Pike	1651	40.23	1822	44.40	623	15.18	8	0.19	-171	-4.17	4104
Polk	4872	45.67	4158	38.98	1598	14.98	40	0.37	714	6.69	10668
Pulaski	1756	50.88	1075	31.15	614	17.79	6	0.17	681	19.73	3451
Putnam	2149	45.78	1756	37.41	775	16.51	14	0.30	393	8.37	4694
Quitman	523	56.72	284	30.80	113	12.26	2	0.22	239	25.92	922
Rabun	1878	40.63	1902	41.15	825	17.85	17	0.37	-24	-0.52	4622
Randolph	1756	59.34	887	29.98	315	10.65	1	0.03	869	29.37	2959
Richmond	28910	48.57	24227	40.70	6290	10.57	96	0.16	4683	7.87	59523
Rockdale	7003	30.86	11945	52.64	3664	16.15	78	0.34	-4942	-21.78	22690
Schley	601	46.37	511	39.43	180	13.89	4	0.31	90	6.94	1296
Screven	1940	44.43	1705	39.05	709	16.24	12	0.27	235	5.38	4366
Seminole	1193	47.36	850	33.74	468	18.58	8	0.32	343	13.62	2519
Spalding	6392	40.63	7262	46.15	2044	12.99	36	0.23	-870	-5.53	15734
Stephens	2976	35.04	4047	47.65	1448	17.05	22	0.26	-1071	-12.61	8493
Stewart	1540	52.94	1186	40.77	175	6.02	8	0.28	354	12.17	2909
Sumter	4489	48.96	3616	39.44	1046	11.41	17	0.19	873	9.52	9168
Talbot	1768	65.92	671	25.02	238	8.87	5	0.19	1097	40.90	2682
Taliaferro	755	68.26	269	24.32	80	7.23	2	0.18	486	43.94	1106
Tattnall	2360	39.72	2566	43.18	996	16.76	20	0.34	-206	-3.47	5942
Taylor	1508	52.51	1078	37.53	281	9.78	5	0.17	430	14.97	2872
Telfair	2238	53.39	1324	31.58	613	14.62	17	0.41	914	21.80	4192
Terrell	1942	55.90	1143	32.90	384	11.05	5	0.14	799	23.00	3474
Thomas	4841	40.52	5500	46.03	1591	13.32	16	0.13	-659	-5.52	11948
Tift	3930	41.07	4485	46.87	1139	11.90	15	0.16	-555	-5.80	9569
Toombs	2648	35.35	3609	48.18	1210	16.15	23	0.31	-961	-12.83	7490
Towns	1487	40.15	1674	45.19	537	14.50	6	0.16	-187	-5.05	3704
Treutlen	1116	47.61	898	38.31	318	13.57	12	0.51	218	9.30	2344
Troup	6412	37.63	8118	47.64	2488	14.60	21	0.12	-1706	-10.01	17039
Turner	1669	55.19	936	30.95	370	12.24	49	1.62	733	24.24	3024
Twiggs	2097	61.82	853	25.15	432	12.74	10	0.29	1244	36.67	3392
Union	2304	40.74	2533	44.78	804	14.21	15	0.27	-229	-4.05	5656
Upson	3740	41.55	4053	45.03	1186	13.18	22	0.24	-313	-3.48	9001
Walker	6217	35.55	8489	48.54	2748	15.71	34	0.19	-2272	-12.99	17488
Walton	4821	38.91	5619	45.35	1923	15.52	28	0.23	-798	-6.44	12391
Ware	4573	43.87	4573	43.87	1263	12.12	15	0.14	0	0.00	10424
Warren	1239	56.97	751	34.53	180	8.28	5	0.23	488	22.44	2175
Washington	3508	52.16	2384	35.45	820	12.19	13	0.19	1124	16.71	6725
Wayne	3052	40.41	3381	44.77	1107	14.66	12	0.16	-329	-4.36	7552
Webster	600	65.86	208	22.83	103	11.31	0	0.00	392	43.03	911
Wheeler	880	51.80	601	35.37	214	12.60	4	0.24	279	16.42	1699
White	1756	33.58	2477	47.37	981	18.76	15	0.29	-721	-13.79	5229
Whitfield	7335	32.98	12003	53.97	2866	12.89	35	0.16	-4668	-20.99	22239
Wilcox	1365	50.13	916	33.64	433	15.90	9	0.33	449	16.49	2723
Wilkes	1955	49.34	1535	38.74	464	11.71	8	0.20	420	10.60	3962
Wilkinson	2286	56.14	1232	30.26	520	12.77	34	0.83	1054	25.88	4072
Worth	2578	44.17	2344	40.16	905	15.50	10	0.17	234	4.01	5837
Totals	1008966	43.47	995252	42.88	309657	13.34	7258	0.31	13714	0.59	2321133
