Laurens	2738	21.33	3451	26.88	6649	51.79	0	0	12838
Lee	389	17.18	673	29.73	1201	53.05	1	0.00	2264
Liberty	592	16.78	1572	44.55	1365	38.68	0	0	3529
Lincoln	408	18.64	491	22.43	1290	58.93	0	0	2189
Long	156	8.83	574	32.48	1037	58.69	0	0	1767
Lowndes	3073	27.55	2402	21.53	5679	50.91	0	0	11154
Lumpkin	687	32.24	396	18.58	1048	49.18	0	0	2131
McDuffie	1324	32.89	991	24.62	1709	42.46	1	0.00	4025
McIntosh	315	15.01	943	44.93	841	40.07	0	0	2099
Macon	598	19.22	954	30.67	1559	50.11	0	0	3111
Madison	600	16.00	621	16.56	2529	67.42	1	0.00	3751
Marion	186	14.51	247	19.27	849	66.22	0	0	1282
Meriwether	1120	20.55	1760	32.29	2571	47.17	0	0	5451
Miller	249	10.91	171	7.49	1862	81.60	0	0	2282
Mitchell	731	12.97	1255	22.28	3647	64.73	1	0.00	5634
Monroe	770	23.91	1028	31.93	1422	44.16	0	0	3220
Montgomery	352	15.38	503	21.98	1433	62.63	0	0	2288
Morgan	616	20.67	973	32.65	1391	46.68	0	0	2980
Murray	1278	33.23	818	21.27	1750	45.50	0	0	3846
Muscogee	11193	32.36	7591	21.95	15804	45.69	2	0.00	34590
Newton	1660	24.87	1996	29.90	3017	45.20	2	0.00	6675
Oconee	713	28.16	414	16.35	1405	55.49	0	0	2532
Oglethorpe	383	14.71	483	18.56	1737	66.73	0	0	2603
Paulding	977	19.33	1023	20.24	3054	60.43	0	0	5054
Peach	904	23.16	1362	34.89	1638	41.96	0	0	3904
Pickens	1659	44.50	677	18.16	1392	37.34	0	0	3728
Pierce	579	17.93	507	15.70	2144	66.38	0	0	3230
Pike	345	14.26	632	26.13	1442	59.61	0	0	2419
Polk	1729	21.68	2007	25.16	4240	53.16	0	0	7976
Pulaski	595	22.22	514	19.19	1569	58.59	0	0	2678
Putnam	594	21.66	972	35.44	1177	42.91	0	0	2743
Quitman	90	12.05	198	26.51	459	61.45	0	0	747
Rabun	680	25.38	590	22.02	1407	52.52	2	0.10	2679
Randolph	502	16.91	1028	34.64	1438	48.45	0	0	2968
Richmond	14993	41.30	11770	32.42	9532	26.26	7	0.00	36302
Rockdale	1195	25.85	1213	26.24	2215	47.91	0	0	4623
Schley	164	15.02	309	28.30	619	56.68	0	0	1092
Screven	916	22.04	1411	33.94	1830	44.02	0	0	4157
Seminole	201	8.06	369	14.80	1922	77.10	1	0.00	2493
Spalding	3077	28.03	2949	26.86	4953	45.11	0	0	10979
Stephens	1295	25.23	1035	20.17	2802	54.60	0	0	5132
Stewart	233	14.09	489	29.56	932	56.35	0	0	1654
Sumter	1383	21.04	1701	25.88	3489	53.08	0	0	6573
Talbot	317	20.92	510	33.66	688	45.41	0	0	1515
Taliaferro	232	16.36	678	47.81	508	35.83	0	0	1418
Tattnall	852	16.34	957	18.35	3405	65.30	0	0	5214
Taylor	393	14.50	691	25.50	1626	60.00	0	0	2710
Telfair	720	16.90	1038	24.37	2502	58.73	0	0	4260
Terrell	545	15.06	1275	35.23	1798	49.68	1	0.00	3619
Thomas	2261	22.87	2583	26.13	5039	50.98	2	0.00	9885
Tift	1692	24.81	1187	17.40	3942	57.79	0	0	6821
Toombs	1397	24.52	896	15.72	3405	59.76	0	0	5698
Towns	1492	52.33	770	27.01	589	20.66	0	0	2851
Treutlen	474	25.00	341	17.99	1081	57.01	0	0	1896
Troup	3239	26.19	2896	23.42	6232	50.39	0	0	12367
Turner	419	15.66	412	15.40	1845	68.95	0	0	2676
Twiggs	336	14.51	812	35.08	1167	50.41	0	0	2315
Union	1221	39.37	974	31.41	906	29.22	0	0	3101
Upson	1494	22.73	1480	22.52	3599	54.75	0	0	6573
Walker	3664	25.58	1930	13.48	8725	60.92	2	0.00	14321
Walton	1399	19.99	1552	22.18	4047	57.83	0	0	6998
Ware	2047	20.07	2255	22.11	5895	57.81	0	0	10197
Warren	406	23.13	582	33.16	767	43.70	0	0	1755
Washington	1247	26.43	1443	30.58	2029	43.00	0	0	4719
Wayne	1313	22.97	980	17.15	3422	59.88	0	0	5715
Webster	72	10.10	147	20.62	494	69.28	0	0	713
Wheeler	251	15.00	488	29.17	934	55.83	0	0	1673
White	762	32.36	435	18.47	1157	49.13	1	0.00	2355
Whitfield	4828	41.95	2723	23.66	3954	34.36	3	0.00	11508
Wilcox	381	14.28	465	17.43	1822	68.29	0	0	2668
Wilkes	873	24.70	953	26.96	1709	48.35	0	0	3535
Wilkinson	685	20.24	829	24.50	1870	55.26	0	0	3384
Worth	603	13.79	719	16.45	3049	69.74	1	0.00	4372
Totals	380111	30.40	334440	26.75	535550	42.83	165	0.01	1250266
