Johnson	257	38.13	59	8.75	355	52.67	3	0.45	-98	-14.54	674
Jones	498	79.68	89	14.24	36	5.76	2	0.32	409	65.44	625
Laurens	878	56.87	390	25.26	272	17.62	4	0.26	488	31.61	1544
Lee	285	61.82	63	13.67	113	24.51	0	0.00	172	37.31	461
Liberty	242	38.54	245	39.01	141	22.45	0	0.00	-3	-0.48	628
Lincoln	195	54.47	0	0.00	163	45.53	0	0.00	32	8.94	358
Lowndes	888	72.91	289	23.73	34	2.79	7	0.57	599	49.18	1218
Lumpkin	525	63.18	253	30.45	53	6.38	0	0.00	272	32.73	831
Macon	465	63.87	180	24.73	82	11.26	1	0.14	285	39.15	728
Madison	733	77.90	49	5.21	154	16.37	5	0.53	579	61.53	941
Marion	247	54.53	51	11.26	154	34.00	1	0.22	93	20.53	453
McDuffie	196	40.50	4	0.83	283	58.47	1	0.21	-87	-17.98	484
McIntosh	144	42.86	190	56.55	2	0.60	0	0.00	-46	-13.69	336
Meriwether	765	68.30	98	8.75	253	22.59	4	0.36	512	45.71	1120
Miller	174	59.39	1	0.34	118	40.27	0	0.00	56	19.11	293
Milton	263	58.84	25	5.59	158	35.35	1	0.22	105	23.49	447
Mitchell	511	63.01	145	17.88	155	19.11	0	0.00	356	43.90	811
Monroe	462	69.47	36	5.41	163	24.51	4	0.60	299	44.96	665
Montgomery	593	69.03	121	14.09	141	16.41	4	0.47	452	52.62	859
Morgan	512	79.50	67	10.40	44	6.83	21	3.26	445	69.10	644
Murray	270	43.90	252	40.98	86	13.98	7	1.14	18	2.93	615
Muscogee	1522	88.28	164	9.51	6	0.35	32	1.86	1358	78.77	1724
Newton	928	68.14	354	25.99	73	5.36	7	0.51	574	42.14	1362
Oconee	198	36.07	99	18.03	245	44.63	7	1.28	-47	-8.56	549
Oglethorpe	719	86.11	5	0.60	101	12.10	10	1.20	618	74.01	835
Paulding	402	32.90	341	27.91	479	39.20	0	0.00	-77	-6.30	1222
Pickens	347	27.80	810	64.90	87	6.97	4	0.32	-463	-37.10	1248
Pierce	354	69.82	73	14.40	77	15.19	3	0.59	277	54.64	507
Pike	662	68.32	92	9.49	214	22.08	1	0.10	448	46.23	969
Polk	653	43.07	689	45.45	174	11.48	0	0.00	-36	-2.37	1516
Pulaski	605	87.94	29	4.22	54	7.85	0	0.00	551	80.09	688
Putnam	573	96.63	3	0.51	16	2.70	1	0.17	557	93.93	593
Quitman	119	69.59	35	20.47	17	9.94	0	0.00	84	49.12	171
Rabun	364	74.44	121	24.74	4	0.82	0	0.00	243	49.69	489
Randolph	551	78.05	87	12.32	68	9.63	0	0.00	464	65.72	706
Richmond	1816	65.82	174	6.31	754	27.33	15	0.54	1062	38.49	2759
Rockdale	434	62.63	133	19.19	124	17.89	2	0.29	301	43.43	693
Schley	243	66.94	55	15.15	64	17.63	1	0.28	179	49.31	363
Screven	430	64.47	25	3.75	210	31.48	2	0.30	220	32.98	667
Spalding	905	84.90	142	13.32	13	1.22	6	0.56	763	71.58	1066
Stewart	429	67.67	155	24.45	50	7.89	0	0.00	274	43.22	634
Sumter	918	82.04	159	14.21	41	3.66	1	0.09	759	67.83	1119
Talbot	484	82.74	74	12.65	26	4.44	1	0.17	410	70.09	585
Taliaferro	377	54.48	184	26.59	130	18.79	1	0.14	193	27.89	692
Tattnall	621	54.05	171	14.88	350	30.46	7	0.61	271	23.59	1149
Taylor	309	56.80	63	11.58	170	31.25	2	0.37	139	25.55	544
Telfair	781	92.54	44	5.21	14	1.66	5	0.59	737	87.32	844
Terrell	630	81.29	77	9.94	67	8.65	1	0.13	553	71.35	775
Thomas	862	53.81	374	23.35	357	22.28	9	0.56	488	30.46	1602
Towns	338	36.34	417	44.84	174	18.71	1	0.11	-79	-8.49	930
Troup	891	78.23	20	1.76	220	19.32	8	0.70	671	58.91	1139
Twiggs	378	88.52	30	7.03	19	4.45	0	0.00	348	81.50	427
Union	419	41.69	466	46.37	114	11.34	6	0.60	-47	-4.68	1005
Upson	468	56.66	77	9.32	280	33.90	1	0.12	188	22.76	826
Walker	858	59.42	512	35.46	71	4.92	3	0.21	346	23.96	1444
Walton	877	58.43	245	16.32	373	24.85	6	0.40	504	33.58	1501
Ware	635	78.20	158	19.46	4	0.49	15	1.85	477	58.74	812
Warren	220	42.15	75	14.37	221	42.34	6	1.15	-1	-0.19	522
Washington	976	57.41	195	11.47	529	31.12	0	0.00	447	26.29	1700
Wayne	417	73.81	89	15.75	54	9.56	5	0.88	328	58.05	565
Webster	165	65.22	53	20.95	35	13.83	0	0.00	112	44.27	253
White	297	42.80	179	25.79	218	31.41	0	0.00	79	11.38	694
Whitfield	569	44.63	427	33.49	217	17.02	62	4.86	142	11.14	1275
Wilcox	501	67.98	194	26.32	39	5.29	3	0.41	307	41.66	737
Wilkes	622	74.94	6	0.72	198	23.86	4	0.48	424	51.08	830
Wilkinson	539	80.69	37	5.54	90	13.47	2	0.30	449	67.22	668
Worth	529	50.53	272	25.98	241	23.02	5	0.48	257	24.55	1047
Totals	83772	64.11	23794	18.21	22220	17.01	881	0.67	59978	45.90	130667
